wyId;shortName;firstName;middleName;lastName;height;weight;birthDate;foot;currentTeamId;currentNationalTeamId;gender;status;imageDataURL;seasonId_x;birthAreaName;passportAreaName;roleName;competitionId_x;teamName;teamImage;playerId;competitionId_y;seasonId_y;positions;matches;matchesInStart;matchesSubstituted;matchesComingOff;minutesOnField;minutesTagged;goals;assists;shots;headShots;yellowCards;redCards;directRedCards;penalties;linkupPlays;duels;duelsWon;defensiveDuels;defensiveDuelsWon;offensiveDuels;offensiveDuelsWon;aerialDuels;aerialDuelsWon;fouls;passes;successfulPasses;smartPasses;successfulSmartPasses;passesToFinalThird;successfulPassesToFinalThird;crosses;successfulCrosses;forwardPasses;successfulForwardPasses;backPasses;successfulBackPasses;throughPasses;successfulThroughPasses;keyPasses;successfulKeyPasses;verticalPasses;successfulVerticalPasses;longPasses;successfulLongPasses;dribbles;successfulDribbles;interceptions;defensiveActions;successfulDefensiveAction;attackingActions;successfulAttackingActions;freeKicks;freeKicksOnTarget;directFreeKicks;directFreeKicksOnTarget;corners;successfulPenalties;successfulLinkupPlays;accelerations;pressingDuels;pressingDuelsWon;looseBallDuels;looseBallDuelsWon;missedBalls;shotAssists;shotOnTargetAssists;recoveries;opponentHalfRecoveries;dangerousOpponentHalfRecoveries;losses;ownHalfLosses;dangerousOwnHalfLosses;xgShot;xgAssist;xgSave;receivedPass;touchInBox;progressiveRun;offsides;clearances;secondAssists;thirdAssists;shotsBlocked;foulsSuffered;progressivePasses;counterpressingRecoveries;slidingTackles;goalKicks;dribblesAgainst;dribblesAgainstWon;goalKicksShort;goalKicksLong;shotsOnTarget;successfulProgressivePasses;successfulSlidingTackles;successfulGoalKicks;fieldAerialDuels;fieldAerialDuelsWon;gkCleanSheets;gkConcededGoals;gkShotsAgainst;gkExits;gkSuccessfulExits;gkAerialDuels;gkAerialDuelsWon;gkSaves;newDuelsWon;newDefensiveDuelsWon;newOffensiveDuelsWon;newSuccessfulDribbles;lateralPasses;successfulLateralPasses;passLength;longPassLength;dribbleDistanceFromOpponentGoal;ballRecoveries;ballLosses;duels_Effectiveness;defensiveDuels_Effectiveness;offensiveDuels_Effectiveness;aerialDuels_Effectiveness;pressingDuels_Effectiveness;looseBallDuels_Effectiveness;dribblesAgainst_Effectiveness;fieldAerialDuels_Effectiveness;gkAerialDuels_Effectiveness;shots_Effectiveness;smartPasses_Effectiveness;passesToFinalThird_Effectiveness;forwardPasses_Effectiveness;backPasses_Effectiveness;throughPasses_Effectiveness;keyPasses_Effectiveness;verticalPasses_Effectiveness;longPasses_Effectiveness;attackingActions_Effectiveness;linkupPlays_Effectiveness;progressivePasses_Effectiveness;slidingTackles_Effectiveness;dribbles_Effectiveness;gkShotsAgainst_Effectiveness;POS1;POS2;POS3;Pos_principal;Nombre_Completo;Edad
114709;L. Advíncula;Luis Jan Piers;;Advíncula Castrillón;180;80;1990-03-02;right;12057;15594;male;active;https://cdn5.wyscout.com/photos/players/public/35023_100x130.png;190537;Peru;Peru;Defender;81;Boca Juniors;https://cdn5.wyscout.com/photos/team/public/100_120x120.png;114709;81;190537;Left Wingback;1;1;1;0;34;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21,54;43,29;13,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Left Wingback;;;LAT IZQ;Luis Jan Piers Advíncula Castrillón;35
493040;B. Rodríguez;Paul Brian;;Rodríguez Bravo;172;72;2000-05-20;right;15405;15670;male;active;https://cdn5.wyscout.com/photos/players/public/g474735_100x130.png;190537;Uruguay;Uruguay;Forward;81;América;https://cdn5.wyscout.com/photos/team/public/462_120x120.png;493040;81;190537;Right Winger;1;0;0;1;34;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15,08;0;49,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Right Winger;;;EXTR;Paul Brian Rodríguez Bravo;24
499607;J. Sargent;Josh;;Sargent;185;79;2000-02-20;right;1626;8134;male;active;https://cdn5.wyscout.com/photos/players/public/g479415_100x130.png;190537;United States;United States;Forward;81;Norwich City;https://cdn5.wyscout.com/photos/team/public/320_120x120.png;499607;81;190537;Striker;2;0;0;2;34;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14,54;0;4,2;0;0;0;0;0;inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Striker;;;DEL;Josh Sargent;25
540725;F. Zanelatto;Franco;;Zanelatto Téllez;175;66;2000-05-09;right;12517;15594;male;active;https://cdn5.wyscout.com/photos/players/public/g-62848_100x130.png;190537;Paraguay;Peru;Forward;81;OFI;https://cdn5.wyscout.com/photos/team/public/439_120x120.png;540725;81;190537;Left Winger;1;0;0;1;31;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17,28;0;3,1;0;0;0;0;0;inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Left Winger;;;EXTR;Franco Zanelatto Téllez;24
445178;E. Sánchez;Erick Daniel;;Sánchez Ocegueda;167;70;1999-09-27;right;15405;;male;active;https://cdn5.wyscout.com/photos/players/public/g451151_100x130.png;190537;Mexico;Mexico;Midfielder;81;América;https://cdn5.wyscout.com/photos/team/public/462_120x120.png;445178;81;190537;Left Centre Midfielder;2;0;0;2;31;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20,55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Left Centre Midfielder;;;MED MIX;Erick Daniel Sánchez Ocegueda;25
448210;E. Álvarez;Edson Omar;;Álvarez Velázquez;187;73;1997-10-24;right;1633;15473;male;active;https://cdn5.wyscout.com/photos/players/public/g454119_100x130.png;190537;Mexico;Mexico;Midfielder;81;West Ham United;https://cdn5.wyscout.com/photos/team/public/27_120x120.png;448210;81;190537;Defensive Midfielder;1;1;1;0;30;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19,19;33,14;0;0;0;0;0;0;inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Defensive Midfielder;;;MED;Edson Omar Álvarez Velázquez;27
528899;J. Grimaldo;Joao Alberto;;Grimaldo Ubidia;175;68;2003-02-20;right;33283;15594;male;active;https://cdn5.wyscout.com/photos/players/public/g-61019_100x130.png;190537;Peru;Peru;Forward;81;Riga FC;https://cdn5.wyscout.com/photos/team/public/g33093_120x120.png;528899;81;190537;Left Centre Midfielder;1;0;0;1;25;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14,98;0;59,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Left Centre Midfielder;;;MED MIX;Joao Alberto Grimaldo Ubidia;22
368194;J. Lucumí;Jhon Janer;;Lucumí Bonilla;187;86;1998-06-26;left;3166;12430;male;active;https://cdn5.wyscout.com/photos/players/public/g394760_100x130.png;190537;Colombia;Colombia;Defender;81;Bologna;https://cdn5.wyscout.com/photos/team/public/174_120x120.png;368194;81;190537;Left Centre Back;1;1;1;0;25;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19,36;56,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Left Centre Back;;;DFC;Jhon Janer Lucumí Bonilla;26
415933;E. Ramírez;Eric Kleybel;;Ramírez Matheus;190;82;1998-11-20;right;12098;15757;male;active;https://cdn5.wyscout.com/photos/players/public/g433302_100x130.png;190537;Venezuela;Venezuela;Forward;81;Tigre;https://cdn5.wyscout.com/photos/team/public/107_120x120.png;415933;81;190537;Striker;2;0;0;2;24;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16,21;0;24,7;0;0;0;0;0;inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Striker;;;DEL;Eric Kleybel Ramírez Matheus;26
87439;I. Ramírez;Iván Rodrigo;;Ramírez Segovia;177;70;1994-12-08;right;15483;15516;male;active;https://cdn5.wyscout.com/photos/players/public/g181138_100x130.png;190537;Paraguay;Paraguay;Defender;81;Libertad;https://cdn5.wyscout.com/photos/team/public/508_120x120.png;87439;81;190537;Right Back;1;0;0;1;23;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17,06;0;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Right Back;;;LAT DER;Iván Rodrigo Ramírez Segovia;30
498456;Éderson;Éderson José;;dos Santos Lourenco da Silva;183;86;1999-07-07;right;3172;6380;male;active;https://cdn5.wyscout.com/photos/players/public/g478707_100x130.png;190537;Brazil;Brazil;Midfielder;81;Atalanta;https://cdn5.wyscout.com/photos/team/public/74_120x120.png;498456;81;190537;Right Centre Midfielder;1;0;0;1;22;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14,64;0;60,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Right Centre Midfielder;;;MED MIX;Éderson José dos Santos Lourenco da Silva;25
708179;Y. Asprilla;Yáser Esneider;;Asprilla Martínez;185;75;2003-11-19;left;756;12430;male;active;https://cdn5.wyscout.com/photos/players/public/g-220938_100x130.png;190537;Colombia;Colombia;Midfielder;81;Girona;https://cdn5.wyscout.com/photos/team/public/1209_120x120.png;708179;81;190537;Attacking Midfielder;1;0;0;1;21;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15,63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Attacking Midfielder;;;MED OF;Yáser Esneider Asprilla Martínez;21
555939;Gabriel Martinelli;Gabriel Teodoro;;Martinelli Silva;178;75;2001-06-18;right;1609;6380;male;active;https://cdn5.wyscout.com/photos/players/public/g-70526_100x130.png;190537;Brazil;Italy;Forward;81;Arsenal;https://cdn5.wyscout.com/photos/team/public/21_120x120.png;555939;81;190537;Left Winger;2;0;0;2;21;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26,08;0;20,45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Left Winger;;;EXTR;Gabriel Teodoro Martinelli Silva;23
446538;C. Makoun;Christian Frederick Bayoi;;Makoun Reyes;181;71;2000-03-05;left;9218;15757;male;active;https://cdn5.wyscout.com/photos/players/public/g452471_100x130.png;190537;Venezuela;Cameroon;Defender;81;Levski Sofia;https://cdn5.wyscout.com/photos/team/public/624_120x120.png;446538;81;190537;Left Back;2;0;0;2;21;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Left Back;;;LAT IZQ;Christian Frederick Bayoi Makoun Reyes;25
743075;K. Andrade;Kervin Mario;;Andrade Navarro;163;62;2005-04-13;right;5663;15757;male;active;https://cdn5.wyscout.com/photos/players/public/g-255792_100x130.png;190537;Venezuela;Venezuela;Midfielder;81;Fortaleza;https://cdn5.wyscout.com/photos/team/public/500_120x120.png;743075;81;190537;Attacking Midfielder;1;0;0;1;20;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17,07;18,4;13,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Attacking Midfielder;;;MED OF;Kervin Mario Andrade Navarro;19
494421;J. Cuéllar;Jaume Alberto;;Cuéllar Mendoza;180;69;2001-08-23;right;60327;10491;male;active;https://cdn5.wyscout.com/photos/players/public/g475765_100x130.png;190537;Spain;Bolivia;Forward;81;Arenteiro;https://cdn5.wyscout.com/photos/team/public/g39883_120x120.png;494421;81;190537;Striker;1;0;0;1;20;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,58;0;79,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Striker;;;DEL;Jaume Alberto Cuéllar Mendoza;23
70156;A. Carrillo;André Martín;;Carrillo Díaz;180;77;1991-06-14;right;5656;15594;male;active;https://cdn5.wyscout.com/photos/players/public/50411_100x130.png;190537;Peru;Portugal;Midfielder;81;Corinthians;https://cdn5.wyscout.com/photos/team/public/248_120x120.png;70156;81;190537;Right Centre Midfielder;1;0;0;1;19;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17,28;47,71;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Right Centre Midfielder;;;MED MIX;André Martín Carrillo Díaz;33
501703;T. Bair;Théo;;Bair;191;94;1999-08-27;right;3769;15024;male;active;https://cdn5.wyscout.com/photos/players/public/g480807_100x130.png;190537;Canada;Jamaica;Forward;81;Auxerre;https://cdn5.wyscout.com/photos/team/public/20_120x120.png;501703;81;190537;Striker;1;0;0;1;19;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25,1;0;0;0;0;0;0;0;inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Striker;;;DEL;Théo Bair;25
637181;V. Carboni;Valentín;;Carboni;185;78;2005-03-05;left;3771;12274;male;active;https://cdn5.wyscout.com/photos/players/public/g-151624_100x130.png;190537;Argentina;Italy;Midfielder;81;Olympique Marseille;https://cdn5.wyscout.com/photos/team/public/15_120x120.png;637181;81;190537;Right Wing Forward;1;0;0;1;18;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12,83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Right Wing Forward;;;DEL;Valentín Carboni;20
340706;G. Rodríguez;Guido;;Rodríguez;185;80;1994-04-12;right;1633;12274;male;active;https://cdn5.wyscout.com/photos/players/public/g365587_100x130.png;190537;Argentina;Italy;Midfielder;81;West Ham United;https://cdn5.wyscout.com/photos/team/public/27_120x120.png;340706;81;190537;Defensive Midfielder;1;0;0;1;18;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17,82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Defensive Midfielder;;;MED;Guido Rodríguez;30
370773;H. Wright;Haji;;Wright;193;90;1998-03-27;right;1640;8134;male;active;https://cdn5.wyscout.com/photos/players/public/g401946_100x130.png;190537;United States;Liberia;Forward;81;Coventry City;https://cdn5.wyscout.com/photos/team/public/325_120x120.png;370773;81;190537;Right Back;1;0;0;1;18;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Right Back;;;LAT DER;Haji Wright;27
488970;A. Contreras;Anthony Daniel;;Contreras Enríquez;180;74;2000-01-29;right;33283;;male;active;https://cdn5.wyscout.com/photos/players/public/g471853_100x130.png;190537;Costa Rica;Costa Rica;Forward;81;Riga FC;https://cdn5.wyscout.com/photos/team/public/g33093_120x120.png;488970;81;190537;Striker;1;0;0;1;18;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11,32;0;0;0;0;0;0;0;inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Striker;;;DEL;Anthony Daniel Contreras Enríquez;25
403246;L. de la Torre;Luca;;de la Torre;177;63;1998-05-23;right;75660;8134;male;active;https://cdn5.wyscout.com/photos/players/public/g425088_100x130.png;190537;United States;Spain;Midfielder;81;San Diego;https://cdn5.wyscout.com/photos/team/public/g-21238_120x120.png;403246;81;190537;Left Centre Midfielder;1;0;0;1;17;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13,19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Left Centre Midfielder;;;MED MIX;Luca de la Torre;26
600432;J. Durán;Jhon Jader;;Durán Palacios;185;73;2003-12-13;left;16470;12430;male;active;https://cdn5.wyscout.com/photos/players/public/g-114955_100x130.png;190537;Colombia;Colombia;Forward;81;Al Nassr;https://cdn5.wyscout.com/photos/team/public/1705_120x120.png;600432;81;190537;Striker;1;0;0;1;16;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16,24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Striker;;;DEL;Jhon Jader Durán Palacios;21
547510;C. Pérez;César Ignácio;;Pérez Maldonado;176;66;2002-11-29;right;12079;12381;male;active;https://cdn5.wyscout.com/photos/players/public/g-64362_100x130.png;190537;Chile;Chile;Midfielder;81;Defensa y Justicia;https://cdn5.wyscout.com/photos/team/public/1099_120x120.png;547510;81;190537;Right Centre Midfielder;1;0;0;1;16;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Right Centre Midfielder;;;MED MIX;César Ignácio Pérez Maldonado;22
284245;R. Alvarado;Roberto Carlos;;Alvarado Hernández;176;70;1998-09-07;left;15409;15473;male;active;https://cdn5.wyscout.com/photos/players/public/g315852_100x130.png;190537;Mexico;Mexico;Forward;81;Guadalajara;https://cdn5.wyscout.com/photos/team/public/464_120x120.png;284245;81;190537;Right Winger;1;0;0;1;16;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16,12;25,24;7,3;0;0;0;0;0;inf;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Right Winger;;;EXTR;Roberto Carlos Alvarado Hernández;26
